AppNo,PDF,Fyr,State,FormV,Nickname,Status,ServiceCat,OrgName,Address1,Address2,City,ZipCode,ZCExt,Phone,PhoneExt,Email,Number,FCCRegNo,AppType,CFName,CMInitial,CLName,CEmail,CPhone,CPhoneExt,CDateTime,Enrollment,NSLPCount,NSLPPer,URStatus,COneRate,CTwoRate,VoiceRate,FundReqAmt,LastUpdate,Latitude,Longitude,CongDist,CatColor
181014071,http://publicdata.usac.org/SL/Prd/Form471/345711/181014071/Original/USAC_FCC_FORM_471_APPLICATION_181014071_CERTIFIED.pdf,2018,NE,Original,5960,Certified,Category1,Brenizer Public Library,430 W Center Ave,,Merna,68856,5500,308-643-2268,,,138801,12564498,Library,Vickie J,,Burnett,lvranch4@yahoo.com,308-643-2268,,2/27/2018 19:47,260,95,0.37,Rural,0.7,0.7,0,$594.22 ,2/27/2018 19:47,41.4840239,-99.761854,Congressional District 3,1
181038814,http://publicdata.usac.org/SL/Prd/Form471/378644/181038814/Original/USAC_FCC_FORM_471_APPLICATION_181038814_CERTIFIED.pdf,2018,DE,Original,FAMILY471Y21,Certified,Category1,Family Foundations Academy,170 Lukens Dr.,,New Castle,19720,,267-228-0102,,keith.rice@ffa.k12.de.us,16038023,15437213,School District,Mike,,Malik,stateeratecoordinator@state.de.us,302-739-9537,,3/22/2018 12:55,759,727,0.96,Urban,0.9,0.85,0.1,$594.36 ,3/22/2018 12:56,39.677905,-75.545965,Congressional District (at Large),1
181016207,http://publicdata.usac.org/SL/Prd/Form471/342493/181016207/Original/USAC_FCC_FORM_471_APPLICATION_181016207_CERTIFIED.pdf,2018,IL,Original,CHSD170 - AT&T Mobility,Certified,Category1,Chicago Heights Sch Dist 170,30 W 16th Street,,Chicago Heights,60411,3412,708-756-4165,,,135509,2835213,School District,Phil,,Leli,pleli@sd170.com,708-756-4646,,3/2/2018 13:03,"3,145","3,145",1,Urban,0.9,0.85,0.1,$595.14 ,3/2/2018 13:04,41.5019524,-87.6416706,Congressional District 2,1
181041456,http://publicdata.usac.org/SL/Prd/Form471/327929/181041456/Original/USAC_FCC_FORM_471_APPLICATION_181041456_CERTIFIED.pdf,2018,MA,Original,Halifax Category 2 FY2018-2019,Certified,Category2,Halifax School District,250 Pembroke Street,,Kingston,2364,,781-585-4313,,email@not.provided.com,120620,16638074,School District,Megan,,Smith,msmith@ocerate.com,207-817-3230,,3/22/2018 23:12,597,151,0.25,Rural,0.6,0.6,0,$595.37 ,3/22/2018 23:13,42.0156467,-70.7814146,Congressional District 9,1
181026080,http://publicdata.usac.org/SL/Prd/Form471/338693/181026080/Original/USAC_FCC_FORM_471_APPLICATION_181026080_CERTIFIED.pdf,2018,MI,Original,FIREWALL 2018,Certified,Category2,Alpena Public School District,2373 Gordon Rd,,Alpena,49707,4627,989-358-5000,,martina@alpenaschools.com,131655,5243910,School District,Ann,T,Martin,martina@alpenaschools.com,989-358-5053,,3/21/2018 9:24,"3,885","2,086",0.54,Rural,0.8,0.8,0,$596.36 ,3/21/2018 9:25,45.0373077,-83.4670401,Congressional District 1,1
181029708,http://publicdata.usac.org/SL/Prd/Form471/342980/181029708/Original/USAC_FCC_FORM_471_APPLICATION_181029708_CERTIFIED.pdf,2018,IL,Original,Voice 18-19,Certified,Category1,Marseilles Elem Sch Dist 150,201 Chicago St,,Marseilles,61341,2058,815-795-2162,,,136006,11884863,School District,Traci,,Grandgeorge,tgrandgeorge@mes150.org,815-795-2162,,3/21/2018 10:09,573,532,0.93,Rural,0.9,0.85,0.1,$596.48 ,3/21/2018 10:10,41.3240672,-88.6980317,Congressional District 16,1
181030415,http://publicdata.usac.org/SL/Prd/Form471/278601/181030415/Original/USAC_FCC_FORM_471_APPLICATION_181030415_CERTIFIED.pdf,2018,MT,Original,2018 Galata C-1 471,Certified,Category1,Galata Elementary School,"Po Box 76, 10 Division Avenue",,Galata,59444,,406-432-2123,,,67590,13491063,School,John,W,Hughes Iv,info@newhopetech.net,919-968-4332,,3/19/2018 16:46,5,1,0.2,Rural,0.6,0.6,0,$596.52 ,3/19/2018 16:47,48.4755752,-111.3526944,Congressional District (at Large),1
181040476,http://publicdata.usac.org/SL/Prd/Form471/345635/181040476/Original/USAC_FCC_FORM_471_APPLICATION_181040476_CERTIFIED.pdf,2018,NE,Original,NORTHWEST COMPUTER HARDWARE C2 FY2018,Certified,Category2,Northwest Public School District,2710 N North Rd,,Grand Island,68803,1149,308-385-6394,,,138723,14037170,School District,Matt,,Fisher,mfisher@ginorthwest.org,308-385-6394,,3/22/2018 22:59,"1,477",360,0.24,Rural,0.6,0.6,0,$597.00 ,3/22/2018 23:00,40.9522453,-98.3993128,Congressional District 3,1
181002810,http://publicdata.usac.org/SL/Prd/Form471/328815/181002810/Original/USAC_FCC_FORM_471_APPLICATION_181002810_CERTIFIED.pdf,2018,ME,Original,FY2018M.S.A.D.#30GES,Certified,Category1,M.S.A.D. #30,31 Winn Road,,Lee,4455,,207-738-2665,,PLOWELL@MSAD30.ORG,121531,11940277,School District,Greg,,Shipley,gshipley@eratespecialist.org,215-504-5046,,1/24/2018 13:14,188,188,1,Rural,0.9,0.85,0.1,$598.02 ,1/24/2018 13:15,45.3612138,-68.2859478,Congressional District 2,1
181008483,http://publicdata.usac.org/SL/Prd/Form471/17002317/181008483/Original/USAC_FCC_FORM_471_APPLICATION_181008483_CERTIFIED.pdf,2018,PA,Original,CARSON VALLEY-2018-C1-VOICE-BLS,Certified,Category1,Carson Valley School District,1419 Bethlehem Pike,,Flourtown,19031,,215-233-1930,202,jniezgoda@cvca-pa.org,17002317,15178635,School District,Dave,,Miller,davemiller@advanedgesolutions.com,412-668-0785,,3/7/2018 14:41,"1,798","1,702",0.95,Urban,0.9,0.85,0.1,$599.17 ,3/7/2018 14:42,40.1039852,-75.2133575,Congressional District 13,1
181031298,http://publicdata.usac.org/SL/Prd/Form471/331240/181031298/Original/USAC_FCC_FORM_471_APPLICATION_181031298_CERTIFIED.pdf,2018,NY,Original,2018-19 CNSFL FORM 471,Certified,Category1,Cutchogue New Suffolk Free Library,27550 Main Road,,Cutchogue,11935,935,631-734-6360,,rosemary@cnsfl.org,123998,11898673,Library,Peg,,Kaelin,peg@cnsfl.org,631-734-6360,,3/26/2018 14:46,"1,179",320,0.27,Urban,0.5,0.5,0,$599.34 ,6/4/2018 11:26,41.0090487,-72.4857026,Congressional District 1,1
181038917,http://publicdata.usac.org/SL/Prd/Form471/398895/181038917/Original/USAC_FCC_FORM_471_APPLICATION_181038917_CERTIFIED.pdf,2018,IL,Original,471  CAT1 FY18-19,Certified,Category1,Grace Christian School,1314 Indiana Avenue,,Pontiac,61764,,815-419-2030,,,16076689,23479751,School,Jacob,,Krause,gracechristian.board@gmail.com,815-419-2030,,3/22/2018 16:01,16,1,0.06,Rural,0.5,0.5,0,$599.40 ,3/22/2018 16:03,40.888365,-88.613124,Congressional District 16,1
181011326,http://publicdata.usac.org/SL/Prd/Form471/268838/181011326/Original/USAC_FCC_FORM_471_APPLICATION_181011326_CERTIFIED.pdf,2018,MI,Original,Byron Center Christian School C1 2018 Form 471,Certified,Category1,Byron Center Christian Sch,8840 Byron Center Ave Sw,,Byron Center,49315,9200,616-878-3347,,walters@bccs.org,57527,20497038,School,Missy,,Studley,missy@elitefund.com,989-283-1200,,3/6/2018 11:50,401,5,0.01,Urban,0.4,0.4,0,$599.52 ,3/6/2018 11:51,42.8063633,-85.7237148,Congressional District 3,1
181033285,http://publicdata.usac.org/SL/Prd/Form471/391047/181033285/Original/USAC_FCC_FORM_471_APPLICATION_181033285_CERTIFIED.pdf,2018,PA,Original,SJCA 2018 F471C1,Certified,Category1,St. Joseph Catholic Academy,901 Boalsburg Pike,,Boalsburg,16827,,814-206-0259,,,16061085,20700274,School,David,,Watkin,dwatkin@atlanticbb.net,814-696-9456,,3/20/2018 18:15,155,11,0.07,Urban,0.4,0.4,0,$599.52 ,3/20/2018 18:16,40.7860065,-77.7944808,Congressional District 5,1
181040851,http://publicdata.usac.org/SL/Prd/Form471/232737/181040851/Original/USAC_FCC_FORM_471_APPLICATION_181040851_CERTIFIED.pdf,2018,PA,Original,FY 2018 Comcast internet final- cat 1,Certified,Category1,The Meadowbrook School,1641 Hampton Rd,,Meadowbrook,19046,1200,215-884-3238,,khaugen@themeadowbrookschool.org,19944,12299244,School,Kristen,,Haugen,khaugen@themeadowbrookschool.org,215-753-2543,,3/22/2018 19:37,116,9,0.08,Urban,0.4,0.4,0,$599.52 ,3/22/2018 19:38,40.1240743,-75.1051917,Congressional District 13,1
181013481,http://publicdata.usac.org/SL/Prd/Form471/334883/181013481/Original/USAC_FCC_FORM_471_APPLICATION_181013481_CERTIFIED.pdf,2018,FL,Original,0761 - FIENBERG / FISHER K-8 CENTER,Certified,Category2,127722 - Miami-Dade County Public Schools,1450 Ne 2nd Ave,,Miami,33132,,305-995-3433,,e-rate@dadeschools.net,127722,5428834,School District,Rolando,,Avila,e-rate@dadeschools.net,305-995-3334,,3/16/2018 20:45,"290,606","224,629",0.77,Urban,0.9,0.85,0.1,$599.62 ,3/16/2018 20:46,25.7889987,-80.1909638,Congressional District 24,1
181003853,http://publicdata.usac.org/SL/Prd/Form471/220765/181003853/Original/USAC_FCC_FORM_471_APPLICATION_181003853_CERTIFIED.pdf,2018,NJ,Original,4712018,Certified,Category1,Immaculate Heart Of Mary Sch,580 Ratzer Rd,,Wayne,7470,4108,973-694-1225,,,7565,20665626,School,Frances,R,Alberta,frances.alberta@gmail.com,973-694-1225,,1/25/2018 12:54,206,6,0.03,Urban,0.4,0.4,0,$599.69 ,1/25/2018 12:54,40.9483303,-74.2526303,Congressional District 11,1
181002482,http://publicdata.usac.org/SL/Prd/Form471/276340/181002482/Original/USAC_FCC_FORM_471_APPLICATION_181002482_CERTIFIED.pdf,2018,MN,Original,18SMES_471,Certified,Category1,St Mary'S Elementary School,411 Colorado Ave,,Morris,56267,1200,320-589-1704,,,65268,12030177,School,Chris,M,Lenhardt,clenhardt@erateelite.com,410-902-5800,102,1/25/2018 18:35,97,7,0.07,Rural,0.5,0.5,0,$599.70 ,1/25/2018 18:36,45.5880561,-95.9102099,Congressional District 7,1
181007457,http://publicdata.usac.org/SL/Prd/Form471/396953/181007457/Original/USAC_FCC_FORM_471_APPLICATION_181007457_CERTIFIED.pdf,2018,OR,Original,471-2018,Certified,Category1,Horizon Christian School,700 Pacific Avenue,,Hood River,97031,,541-387-3200,,,16072573,22519417,School,Carol,,Yates,cyates@horizonchristianschool.org,541-387-3200,,2/14/2018 15:21,199,12,0.06,Rural,0.5,0.5,0,$599.70 ,2/14/2018 15:22,45.698171,-121.517233,Congressional District 2,1
181018816,http://publicdata.usac.org/SL/Prd/Form471/344903/181018816/Original/USAC_FCC_FORM_471_APPLICATION_181018816_CERTIFIED.pdf,2018,KS,Original,SME47118AEllis,Certified,Category1,Catholic Schools Of The Diocese Of Salina,103 N 9th St,,Salina,67401,,785-827-8746,,nickcom@aol.com,137959,15453202,School District,Christy,,Price,cprice@smokyhill.org,785-825-9185,,3/8/2018 12:49,"2,142",405,0.19,Rural,0.5,0.5,0,$599.70 ,3/8/2018 12:50,38.8410296,-97.6130486,Congressional District 1,1
181023111,http://publicdata.usac.org/SL/Prd/Form471/336128/181023111/Original/USAC_FCC_FORM_471_APPLICATION_181023111_CERTIFIED.pdf,2018,KY,Original,FY18 Telcom L&LD,Certified,Category1,Dawson Springs Indep Sch Dist,118 East Arcadia Ave,,Dawson Springs,42408,1608,270-797-3811,,karen.wallace@dawsonsprings.kyschools.us,129004,4562492,School District,Karen,,Wallace,karen.wallace@dawsonsprings.kyschools.us,270-797-3811,,3/15/2018 12:13,620,602,0.97,Rural,0.9,0.85,0.1,$599.70 ,3/15/2018 12:14,37.1683869,-87.690524,Congressional District 1,1
181003796,http://publicdata.usac.org/SL/Prd/Form471/231929/181003796/Original/USAC_FCC_FORM_471_APPLICATION_181003796_CERTIFIED.pdf,2018,PA,Original,SAES-2018-Cat1,Certified,Category1,St Ann School,435 S 6th St,,Emmaus,18049,3703,610-965-9220,,,19114,18384354,School,Tom,,Gunkel,tom@vistafast.net,610-392-1622,,1/25/2018 10:56,276,38,0.14,Urban,0.4,0.4,0,$599.76 ,1/25/2018 10:56,40.5282284,-75.4914574,Congressional District 15,1
181017769,http://publicdata.usac.org/SL/Prd/Form471/231868/181017769/Original/USAC_FCC_FORM_471_APPLICATION_181017769_CERTIFIED.pdf,2018,PA,Original,SAS-2018-Cat1,Certified,Category1,St Anne School,375 Hickory St,,Bethlehem,18017,5953,610-868-4182,,rvasko@stannebethlehem.org,19051,12602520,School,Rayann,,Vasko,rvasko@stannebethlehem.org,610-868-4182,,3/6/2018 10:24,262,37,0.14,Urban,0.4,0.4,0,$599.76 ,3/6/2018 10:25,40.6346887,-75.3671107,Congressional District 15,1
181019066,http://publicdata.usac.org/SL/Prd/Form471/225767/181019066/Original/USAC_FCC_FORM_471_APPLICATION_181019066_CERTIFIED.pdf,2018,NY,Original,Sacred Heart Hempstead,Certified,Category1,Sacred Heart Academy,47 Cathedral Ave,,Hempstead,11550,2046,516-483-7383,,,12701,1071070,School,John,,Rossi,john@teletechassociates.com,516-868-5600,,3/7/2018 15:10,866,47,0.05,Urban,0.4,0.4,0,$599.76 ,3/7/2018 15:11,40.7071305,-73.634124,Congressional District 4,1
181038199,http://publicdata.usac.org/SL/Prd/Form471/231975/181038199/Original/USAC_FCC_FORM_471_APPLICATION_181038199_CERTIFIED.pdf,2018,PA,Original,St. John Neumann - Int - 471 - 2018,Certified,Category1,St John Neumann,259 Lafayette Avenue,,Palmerton,18071,,610-826-2354,,,19161,13051537,School,V Stephanie,,Bator,altcsjn@ptd.net,610-826-2354,,3/22/2018 11:07,84,14,0.17,Urban,0.4,0.4,0,$599.76 ,3/22/2018 11:08,40.8038046,-75.6122617,Congressional District 17,1
181039853,http://publicdata.usac.org/SL/Prd/Form471/224173/181039853/Original/USAC_FCC_FORM_471_APPLICATION_181039853_CERTIFIED.pdf,2018,NY,Original,2018-471-ArchBishopStepinac-NY-11065,Certified,Category1,Archbishop Stepinac High Sch,950 Mamaroneck Ave,,White Plains,10605,3526,914-946-4800,,,11065,12806949,School,Richard A,,Senturia,rsenturia@erateprogram.com,314-282-3665,,3/22/2018 19:59,813,51,0.06,Urban,0.4,0.4,0,$599.76 ,3/22/2018 20:00,41.0079594,-73.753415,Congressional District 17,1
181019872,http://publicdata.usac.org/SL/Prd/Form471/283574/181019872/Original/USAC_FCC_FORM_471_APPLICATION_181019872_CERTIFIED.pdf,2018,IL,Original,e-rate 2018,Certified,Category1,Holy Childhood School,215 N John St,,Mascoutah,62258,2213,618-566-2922,,claudia.dougherty@holychildhoodschool.com,72715,14225056,School,Claudia,,Dougherty,claudia.dougherty@holychildhoodschool.com,618-566-2922,,3/8/2018 14:43,169,12,0.07,Rural,0.5,0.5,0,$599.88 ,3/8/2018 14:44,38.492238,-89.7916307,Congressional District 12,1
181022326,http://publicdata.usac.org/SL/Prd/Form471/269527/181022326/Original/USAC_FCC_FORM_471_APPLICATION_181022326_CERTIFIED.pdf,2018,MI,Original,MCATH 112158249 CAT 1,Certified,Category1,Manistee Cath Central School,1200 Us 31 S,,Manistee,49660,2267,231-723-2529,,jallen@manisteecatholiccentral.org,58249,12520755,School,Starr,L,Garter,starrgarter@techplex.com,989-275-7798,,3/13/2018 11:53,151,29,0.19,Rural,0.5,0.5,0,$599.88 ,3/13/2018 11:53,44.2346127,-86.3144139,Congressional District 1,1
181028150,http://publicdata.usac.org/SL/Prd/Form471/17005852/181028150/Original/USAC_FCC_FORM_471_APPLICATION_181028150_CERTIFIED.pdf,2018,CA,Original,SJG1847101,Certified,Category1,Saint John Of God School,13817 Pioneer Blvd,,Norwalk,90650,3919,562-863-5721,,,17005852,25526203,School,Elizabeth,,Mendez,mrs.mendez23@gmail.com,562-863-5721,,3/19/2018 14:03,123,26,0.21,Urban,0.5,0.5,0,$599.88 ,3/19/2018 14:04,33.9060452,-118.0835832,Congressional District 38,1
181010998,http://publicdata.usac.org/SL/Prd/Form471/227267/181010998/Original/USAC_FCC_FORM_471_APPLICATION_181010998_CERTIFIED.pdf,2018,NY,Original,14240 FY2018,Certified,Category1,St Agnes School,2322 Saranac Ave,,Lake Placid,12946,1207,518-523-3771,,,14240,23403009,School,Denton,,Clark,dclark@mondavi-design.com,585-594-5888,,3/18/2018 14:45,104,12,0.12,Rural,0.5,0.5,0,$599.94 ,3/18/2018 14:46,44.292083,-73.988605,Congressional District 21,1
181017503,http://publicdata.usac.org/SL/Prd/Form471/364004/181017503/Original/USAC_FCC_FORM_471_APPLICATION_181017503_CERTIFIED.pdf,2018,PA,Original,Miquon - 2018 - 471 - Cat 1,Certified,Category1,Miquon School,2025 Harts Lane,,Conshohocken,19428,,610-828-1231,,,220791,17569260,School,Stan,,Wykosky,stanwykosky@rcn.com,610-954-9985,,3/19/2018 23:53,153,7,0.05,Urban,0.4,0.4,0,$599.95 ,3/19/2018 23:54,40.0653053,-75.2680687,Congressional District 13,1
181005328,http://publicdata.usac.org/SL/Prd/Form471/357003/181005328/Original/USAC_FCC_FORM_471_APPLICATION_181005328_CERTIFIED.pdf,2018,PR,Original,Mantenimiento Básico,Certified,Category2,Academia Menonita,Calle Asomante 1751,Urb Summit Hills,San Juan,920,,787-783-1295,,,200403,20649240,School,Ramonita,,Rivera,rrivera@acadmensj.org,787-783-1295,,1/31/2018 9:45,381,30,0.08,Urban,0.4,0.4,0,$600.00 ,1/31/2018 9:45,,,,1
181016974,http://publicdata.usac.org/SL/Prd/Form471/372242/181016974/Original/USAC_FCC_FORM_471_APPLICATION_181016974_CERTIFIED.pdf,2018,NY,Original,Barkai-471-18,Certified,Category1,Barkai Yeshivah,5300 21st Avenue,,Brooklyn,11204,,718-998-7473,,,16020639,12631594,School,Leah,,Lax,info@goldconsultingteam.com,845-694-4941,,3/5/2018 14:55,424,125,0.29,Urban,0.5,0.5,0,$600.00 ,3/5/2018 14:55,40.621948,-73.977007,Congressional District 10,1
181010013,http://publicdata.usac.org/SL/Prd/Form471/348688/181010013/Original/USAC_FCC_FORM_471_APPLICATION_181010013_CERTIFIED.pdf,2018,TX,Original,Y2018_POTS_LD_CAT1,Certified,Category1,Kress Indep School District,200 E 5th Street,,Kress,79052,,806-684-2652,,leah.zeigler@region16.net,141846,11902038,School District,Leah,,Zeigler,leah.zeigler@region16.net,806-684-2652,,2/15/2018 15:36,220,174,0.79,Rural,0.9,0.85,0.1,$600.00 ,2/15/2018 15:37,34.363585,-101.7462631,Congressional District 13,1
181030452,http://publicdata.usac.org/SL/Prd/Form471/303186/181030452/Original/USAC_FCC_FORM_471_APPLICATION_181030452_CERTIFIED.pdf,2018,TX,Original,92972 - CATHEDRAL HIGH SCHOOL C2 471 FY18,Certified,Category2,Cathedral High School,1309 N Stanton St,,El Paso,79902,4121,915-532-3238,,jestrada@cathedral-elpaso.org,92972,20624169,School,Richard A,,Senturia,rsenturia@erateprogram.com,314-282-3665,,3/19/2018 16:50,448,207,0.46,Urban,0.6,0.6,0,$600.00 ,3/19/2018 16:51,31.7674973,-106.4938984,Congressional District 16,1
181035535,http://publicdata.usac.org/SL/Prd/Form471/286579/181035535/Original/USAC_FCC_FORM_471_APPLICATION_181035535_CERTIFIED.pdf,2018,MO,Original,JC-StStanislaus-Y21,Certified,Category1,St Stanislaus School,6410 Route W,,Wardsville,65101,9702,573-636-7802,,,75837,20619292,School,Sr Elizabeth,,Youngs,seyoungsststan@diojeffcity.org,573-635-9127,,3/21/2018 14:22,198,24,0.12,Rural,0.5,0.5,0,$600.00 ,3/21/2018 14:24,38.488098,-92.1755383,Congressional District 3,1
181027888,http://publicdata.usac.org/SL/Prd/Form471/276447/181027888/Original/USAC_FCC_FORM_471_APPLICATION_181027888_CERTIFIED.pdf,2018,MN,Original,Cat 1 2018,Certified,Category1,Mary Of Lourdes Middle School,205 3rd St Nw,,Little Falls,56345,1315,320-632-6742,,,65378,27134113,School,Maria,,Heymans-Becker,mhbecker@molschool.org,320-632-6742,,3/19/2018 12:25,103,12,0.12,Rural,0.5,0.5,0,$600.00 ,3/19/2018 12:26,45.9785827,-94.3735816,Congressional District 8,1
181017321,http://publicdata.usac.org/SL/Prd/Form471/259307/181017321/Original/USAC_FCC_FORM_471_APPLICATION_181017321_CERTIFIED.pdf,2018,OH,Original,St. Mary Berea FY2018 Form 471 C2,Certified,Category2,St Mary School,265 Baker St,,Berea,44017,1515,440-243-4555,,,47367,12947339,School,Courtney,,Cikach,courtney.cikach@naa.com,216-831-2626,,3/20/2018 15:36,256,17,0.07,Urban,0.4,0.4,0,$600.00 ,3/20/2018 15:37,41.3702057,-81.8661934,Congressional District 9,1
181032017,http://publicdata.usac.org/SL/Prd/Form471/318587/181032017/Original/USAC_FCC_FORM_471_APPLICATION_181032017_CERTIFIED.pdf,2018,CA,Original,2018.19/CAT1.471,Certified,Category1,Our Lady Of Guadalupe School,40374 Fremont Boulevard,,Fremont,94538,,510-657-1674,,,108731,12578944,School,Elizabeth,,Harmuth,eharmuth@csdo.org,510-657-1674,,3/20/2018 13:20,251,13,0.05,Urban,0.4,0.4,0,$600.00 ,3/20/2018 13:21,37.5400548,-121.9673854,Congressional District 17,1
181035072,http://publicdata.usac.org/SL/Prd/Form471/260163/181035072/Original/USAC_FCC_FORM_471_APPLICATION_181035072_CERTIFIED.pdf,2018,OH,Original,Holy Family 2018-19 CAT2 MIBS,Certified,Category2,Holy Family School,3163 Kent Rd,,Stow,44224,4421,330-686-2061,,RichardKevern@E-RateConnection.com,48281,24212771,School,Mike,,Mcdermott,mikemcdermott@e-rateconnection.com,440-988-2212,,3/21/2018 12:56,351,15,0.04,Urban,0.4,0.4,0,$600.00 ,3/21/2018 12:57,41.157752,-81.44547,Congressional District 14,1
181036042,http://publicdata.usac.org/SL/Prd/Form471/288527/181036042/Original/USAC_FCC_FORM_471_APPLICATION_181036042_CERTIFIED.pdf,2018,KS,Original,TRINITYHS 471 C1 18-19 INTERNET,Certified,Category1,Trinity Catholic High School,1400 E 17th Ave,,Hutchinson,67501,1101,316-662-5800,,dick@catholicdioceseofwichita.org,77855,24476251,School,Dick,,Dwyer,dick@catholicdioceseofwichita.org,316-269-3950,,3/22/2018 14:04,265,55,0.21,Urban,0.5,0.5,0,$600.00 ,3/22/2018 14:06,38.0741,-97.9026,Congressional District 1,1
181040078,http://publicdata.usac.org/SL/Prd/Form471/220502/181040078/Original/USAC_FCC_FORM_471_APPLICATION_181040078_CERTIFIED.pdf,2018,NJ,Original,CAT1 Data/Internet,Certified,Category1,St Genevieve School,209 Princeton Rd,,Elizabeth,7208,1425,908-355-3355,,,7298,13518238,School,Karen,,Stichauner,info@stacedu.com,201-597-6200,,3/22/2018 16:52,173,0,0,Urban,0.2,0.2,0,$600.00 ,3/22/2018 16:54,40.6699372,-74.2382949,Congressional District 8,1
181040816,http://publicdata.usac.org/SL/Prd/Form471/236326/181040816/Original/USAC_FCC_FORM_471_APPLICATION_181040816_CERTIFIED.pdf,2018,MD,Original,Network Maintenance Service 2018-19,Certified,Category2,Mercy High School,1300 E Northern Pkwy,,Baltimore,21239,1919,410-433-8880,232,drego@mercyhighschool.com,23670,3868031,School,Melinda,M,Johnson,mjohnson@mercyhighschool.com,410-433-8880,243,3/22/2018 19:31,326,38,0.12,Urban,0.4,0.4,0,$600.00 ,3/22/2018 19:33,39.3673372,-76.5899548,Congressional District 3,1
181033150,http://publicdata.usac.org/SL/Prd/Form471/261177/181033150/Original/USAC_FCC_FORM_471_APPLICATION_181033150_CERTIFIED.pdf,2018,OH,Original,STFX-471- 2 - 18,Certified,Category2,St Francis Xavier School,25 W Perry St,,Willard,44890,1602,419-935-4744,,mcdowell.donna@sfxwillard.org,49335,11992823,School,Donna,,Mcdowell,mcdowell.donna@ncocc-k12.org,419-935-4744,,3/21/2018 14:19,119,76,0.64,Rural,0.8,0.8,0,$600.41 ,3/21/2018 14:21,41.04611,-82.727157,Congressional District 7,1
